../CholecT45/CholecT45/data/VID25 47 8
../CholecT45/CholecT45/data/VID25 7 65
../CholecT45/CholecT45/data/VID25 55 31
../CholecT45/CholecT45/data/VID25 85 3
../CholecT45/CholecT45/data/VID25 94 16
../CholecT45/CholecT45/data/VID25 85 90
../CholecT45/CholecT45/data/VID25 178 8
../CholecT45/CholecT45/data/VID25 187 3
../CholecT45/CholecT45/data/VID25 212 4
../CholecT45/CholecT45/data/VID25 110 131
../CholecT45/CholecT45/data/VID25 242 22
../CholecT45/CholecT45/data/VID25 262 5
../CholecT45/CholecT45/data/VID25 266 1
../CholecT45/CholecT45/data/VID25 267 98
../CholecT45/CholecT45/data/VID25 332 79
../CholecT45/CholecT45/data/VID25 436 34
../CholecT45/CholecT45/data/VID25 366 104
../CholecT45/CholecT45/data/VID25 472 112
../CholecT45/CholecT45/data/VID25 471 113
../CholecT45/CholecT45/data/VID25 585 81
../CholecT45/CholecT45/data/VID25 672 15
../CholecT45/CholecT45/data/VID25 671 16
../CholecT45/CholecT45/data/VID25 692 4
../CholecT45/CholecT45/data/VID25 720 42
../CholecT45/CholecT45/data/VID25 763 5
../CholecT45/CholecT45/data/VID25 687 81
../CholecT45/CholecT45/data/VID25 769 27
../CholecT45/CholecT45/data/VID25 769 56
../CholecT45/CholecT45/data/VID25 797 56
../CholecT45/CholecT45/data/VID25 826 27
../CholecT45/CholecT45/data/VID25 853 33
../CholecT45/CholecT45/data/VID25 887 1
../CholecT45/CholecT45/data/VID25 891 1
../CholecT45/CholecT45/data/VID25 867 26
../CholecT45/CholecT45/data/VID25 900 1
../CholecT45/CholecT45/data/VID25 919 11
../CholecT45/CholecT45/data/VID25 931 23
../CholecT45/CholecT45/data/VID25 955 13
../CholecT45/CholecT45/data/VID25 899 72
../CholecT45/CholecT45/data/VID25 1001 38
../CholecT45/CholecT45/data/VID25 993 66
../CholecT45/CholecT45/data/VID25 1060 2
../CholecT45/CholecT45/data/VID25 1060 18
../CholecT45/CholecT45/data/VID25 1081 39
../CholecT45/CholecT45/data/VID25 1079 60
../CholecT45/CholecT45/data/VID25 1124 16
../CholecT45/CholecT45/data/VID25 1140 5
../CholecT45/CholecT45/data/VID25 1225 22
../CholecT45/CholecT45/data/VID25 1247 24
../CholecT45/CholecT45/data/VID25 1271 1
../CholecT45/CholecT45/data/VID25 1164 132
../CholecT45/CholecT45/data/VID25 1282 31
../CholecT45/CholecT45/data/VID25 1313 14
../CholecT45/CholecT45/data/VID25 1342 4
../CholecT45/CholecT45/data/VID25 1321 80
../CholecT45/CholecT45/data/VID25 1350 115
../CholecT45/CholecT45/data/VID25 1420 50
../CholecT45/CholecT45/data/VID25 1471 18
../CholecT45/CholecT45/data/VID25 1503 10
../CholecT45/CholecT45/data/VID25 1521 14
../CholecT45/CholecT45/data/VID25 1478 64
../CholecT45/CholecT45/data/VID25 1538 15
../CholecT45/CholecT45/data/VID25 1542 11
../CholecT45/CholecT45/data/VID25 1466 123
../CholecT45/CholecT45/data/VID25 1553 45
../CholecT45/CholecT45/data/VID25 1598 2
../CholecT45/CholecT45/data/VID25 1636 2
../CholecT45/CholecT45/data/VID25 1645 17
../CholecT45/CholecT45/data/VID25 1668 16
../CholecT45/CholecT45/data/VID25 1622 82
../CholecT45/CholecT45/data/VID25 1704 27
../CholecT45/CholecT45/data/VID25 1738 1
../CholecT45/CholecT45/data/VID25 1741 10
../CholecT45/CholecT45/data/VID25 1751 9
../CholecT45/CholecT45/data/VID25 1760 8
../CholecT45/CholecT45/data/VID25 1768 8
../CholecT45/CholecT45/data/VID25 1776 3
../CholecT45/CholecT45/data/VID25 1779 4
../CholecT45/CholecT45/data/VID25 1783 9
../CholecT45/CholecT45/data/VID25 1731 63
../CholecT45/CholecT45/data/VID25 1792 3
../CholecT45/CholecT45/data/VID25 1798 14
../CholecT45/CholecT45/data/VID25 1806 12
../CholecT45/CholecT45/data/VID25 1818 3
../CholecT45/CholecT45/data/VID25 1821 4
../CholecT45/CholecT45/data/VID25 1825 8
../CholecT45/CholecT45/data/VID25 1833 5
../CholecT45/CholecT45/data/VID25 1838 8
../CholecT45/CholecT45/data/VID25 1847 6
../CholecT45/CholecT45/data/VID25 1851 66
../CholecT45/CholecT45/data/VID25 1916 5
../CholecT45/CholecT45/data/VID25 1921 1
../CholecT45/CholecT45/data/VID25 1923 2
../CholecT45/CholecT45/data/VID25 1926 1
../CholecT45/CholecT45/data/VID25 1927 2
../CholecT45/CholecT45/data/VID25 1929 2
../CholecT45/CholecT45/data/VID25 1929 49
../CholecT45/CholecT45/data/VID25 1978 2
../CholecT45/CholecT45/data/VID25 1980 3
../CholecT45/CholecT45/data/VID25 1984 33
../CholecT45/CholecT45/data/VID25 2014 7
../CholecT45/CholecT45/data/VID25 2047 1
../CholecT45/CholecT45/data/VID25 2021 32
../CholecT45/CholecT45/data/VID25 2054 2
../CholecT45/CholecT45/data/VID25 1796 267
../CholecT45/CholecT45/data/VID25 2061 7
../CholecT45/CholecT45/data/VID25 2068 2
../CholecT45/CholecT45/data/VID25 2070 2
../CholecT45/CholecT45/data/VID25 2072 1
../CholecT45/CholecT45/data/VID25 2073 1
../CholecT45/CholecT45/data/VID25 2079 2
../CholecT45/CholecT45/data/VID25 2076 6
../CholecT45/CholecT45/data/VID25 2084 1
../CholecT45/CholecT45/data/VID25 2091 4
../CholecT45/CholecT45/data/VID25 2096 18
../CholecT45/CholecT45/data/VID25 2116 2
../CholecT45/CholecT45/data/VID25 2119 11
../CholecT45/CholecT45/data/VID31 0 6
../CholecT45/CholecT45/data/VID31 6 3
../CholecT45/CholecT45/data/VID31 54 27
../CholecT45/CholecT45/data/VID31 95 14
../CholecT45/CholecT45/data/VID31 123 2
../CholecT45/CholecT45/data/VID31 129 8
../CholecT45/CholecT45/data/VID31 170 336
../CholecT45/CholecT45/data/VID31 513 17
../CholecT45/CholecT45/data/VID31 503 35
../CholecT45/CholecT45/data/VID31 541 8
../CholecT45/CholecT45/data/VID31 550 11
../CholecT45/CholecT45/data/VID31 561 6
../CholecT45/CholecT45/data/VID31 569 2
../CholecT45/CholecT45/data/VID31 578 6
../CholecT45/CholecT45/data/VID31 588 31
../CholecT45/CholecT45/data/VID31 625 18
../CholecT45/CholecT45/data/VID31 151 522
../CholecT45/CholecT45/data/VID31 674 190
../CholecT45/CholecT45/data/VID31 652 212
../CholecT45/CholecT45/data/VID31 867 46
../CholecT45/CholecT45/data/VID31 913 12
../CholecT45/CholecT45/data/VID31 865 76
../CholecT45/CholecT45/data/VID31 926 17
../CholecT45/CholecT45/data/VID31 943 16
../CholecT45/CholecT45/data/VID31 959 9
../CholecT45/CholecT45/data/VID31 981 7
../CholecT45/CholecT45/data/VID31 988 141
../CholecT45/CholecT45/data/VID31 969 216
../CholecT45/CholecT45/data/VID31 1186 70
../CholecT45/CholecT45/data/VID31 1159 97
../CholecT45/CholecT45/data/VID31 1271 113
../CholecT45/CholecT45/data/VID31 1385 6
../CholecT45/CholecT45/data/VID31 1398 29
../CholecT45/CholecT45/data/VID31 1472 50
../CholecT45/CholecT45/data/VID31 1538 16
../CholecT45/CholecT45/data/VID31 1555 6
../CholecT45/CholecT45/data/VID31 1561 23
../CholecT45/CholecT45/data/VID31 1587 21
../CholecT45/CholecT45/data/VID31 1610 82
../CholecT45/CholecT45/data/VID31 1705 45
../CholecT45/CholecT45/data/VID31 1752 76
../CholecT45/CholecT45/data/VID31 1830 64
../CholecT45/CholecT45/data/VID31 1906 8
../CholecT45/CholecT45/data/VID31 1257 659
../CholecT45/CholecT45/data/VID31 1929 181
../CholecT45/CholecT45/data/VID31 2112 50
../CholecT45/CholecT45/data/VID31 2188 39
../CholecT45/CholecT45/data/VID31 2232 22
../CholecT45/CholecT45/data/VID31 2254 1
../CholecT45/CholecT45/data/VID31 2271 20
../CholecT45/CholecT45/data/VID31 2303 42
../CholecT45/CholecT45/data/VID31 2358 44
../CholecT45/CholecT45/data/VID31 2403 44
../CholecT45/CholecT45/data/VID31 2476 8
../CholecT45/CholecT45/data/VID31 1917 587
../CholecT45/CholecT45/data/VID31 2500 15
../CholecT45/CholecT45/data/VID31 2518 6
../CholecT45/CholecT45/data/VID31 2536 12
../CholecT45/CholecT45/data/VID31 2505 55
../CholecT45/CholecT45/data/VID31 2558 12
../CholecT45/CholecT45/data/VID31 2571 14
../CholecT45/CholecT45/data/VID31 2587 7
../CholecT45/CholecT45/data/VID31 2594 6
../CholecT45/CholecT45/data/VID31 2601 56
../CholecT45/CholecT45/data/VID31 2561 162
../CholecT45/CholecT45/data/VID31 2680 43
../CholecT45/CholecT45/data/VID31 2754 3
../CholecT45/CholecT45/data/VID31 2798 11
../CholecT45/CholecT45/data/VID31 2724 126
../CholecT45/CholecT45/data/VID31 2854 8
../CholecT45/CholecT45/data/VID31 2850 19
../CholecT45/CholecT45/data/VID31 2874 16
../CholecT45/CholecT45/data/VID31 2892 25
../CholecT45/CholecT45/data/VID31 2870 56
../CholecT45/CholecT45/data/VID31 2918 8
../CholecT45/CholecT45/data/VID31 2937 8
../CholecT45/CholecT45/data/VID31 2936 28
../CholecT45/CholecT45/data/VID31 2967 24
../CholecT45/CholecT45/data/VID31 2952 46
../CholecT45/CholecT45/data/VID31 3005 42
../CholecT45/CholecT45/data/VID31 3047 6
../CholecT45/CholecT45/data/VID31 3055 21
../CholecT45/CholecT45/data/VID31 3077 19
../CholecT45/CholecT45/data/VID31 3096 12
../CholecT45/CholecT45/data/VID31 2999 200
../CholecT45/CholecT45/data/VID31 3129 110
../CholecT45/CholecT45/data/VID31 3240 21
../CholecT45/CholecT45/data/VID31 3200 116
../CholecT45/CholecT45/data/VID31 3283 33
../CholecT45/CholecT45/data/VID31 3316 7
../CholecT45/CholecT45/data/VID31 3333 18
../CholecT45/CholecT45/data/VID31 3362 22
../CholecT45/CholecT45/data/VID31 3392 15
../CholecT45/CholecT45/data/VID31 3444 6
../CholecT45/CholecT45/data/VID31 3463 19
../CholecT45/CholecT45/data/VID31 3530 12
../CholecT45/CholecT45/data/VID31 3319 248
../CholecT45/CholecT45/data/VID31 3567 54
